description,hit_id,targ_id,target_len,hit_score,hit_evalue,hit_bias,hsp_len,hsp_score,hsp_evalue_cond,hsp_evalue_ind,hsp_bias,output_table
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_2334/37-304,1_2334,400,106.3,4e-31,0.0,268,106.1,1.2e-33,4.7e-31,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_3580/22-407,1_3580,411,63.1,5.4e-18,0.0,386,62.7,1.8e-20,7.1e-18,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_3938/69-289,1_3938,346,46.3,6.9e-13,0.0,221,45.8,2.3e-15,9.2e-13,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_547/366-587,1_547,602,41.5,1.9e-11,0.0,222,40.8,7.7e-14,3.1e-11,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_3394/121-323,1_3394,338,34.6,2.4e-09,0.0,203,34.2,8.2e-12,3.3e-09,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_2927/172-281,1_2927,439,30.0,5.9e-08,0.0,110,29.4,2.3e-10,8.9e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-fragilis-3-1-12-MAF-2_malY,1_2268/202-349,1_2268,548,26.6,6.4e-07,0.0,148,25.8,2.9e-09,1.2e-06,0.0,workflow/out/malY/hmmer_output/Bacteroides-fragilis-3-1-12-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_2001/5-386,1_2001,389,475.8,2.3e-143,0.0,382,475.6,5.4e-146,2.6e-143,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_2848/5-384,1_2848,386,455.3,3.8e-137,0.0,380,455.1,9.1e-140,4.3e-137,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_302/30-393,1_302,398,151.2,9.2e-45,0.0,364,150.9,2.4e-47,1.1e-44,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_160/36-391,1_160,394,113.4,2.7e-33,0.0,356,113.1,7.5e-36,3.5e-33,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_3009/36-303,1_3009,400,108.5,8.4e-32,0.0,268,108.0,2.5e-34,1.2e-31,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_3170/23-407,1_3170,411,61.9,1.2e-17,0.0,385,61.6,3.2e-20,1.5e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_4149/66-289,1_4149,346,50.7,3.1e-14,0.0,224,50.3,8.4e-17,4e-14,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_3588/32-329,1_3588,345,33.6,4.7e-09,0.0,298,33.0,1.5e-11,7.2e-09,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-intestinalis-DSM-17393-MAF-2_malY,1_3666/183-283,1_3666,439,27.4,3.6e-07,0.0,101,27.1,9.9e-10,4.7e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-intestinalis-DSM-17393-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_2142/5-386,1_2142,391,488.0,4.6e-147,0.0,382,487.8,1.7e-149,5.2e-147,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_4145/5-384,1_4145,387,452.3,3.2e-136,0.0,380,452.1,1.2e-138,3.7e-136,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_182/30-393,1_182,398,152.3,4.3e-45,0.0,364,152.0,1.7e-47,5.3e-45,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_1586/31-376,1_1586,383,131.5,9.2e-39,0.0,346,131.2,3.6e-41,1.1e-38,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_1802/37-391,1_1802,393,108.7,7.8e-32,0.0,355,108.5,2.9e-34,8.9e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_4273/36-303,1_4273,400,107.7,1.6e-31,0.0,268,107.3,6.9e-34,2.1e-31,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_148/186-486,1_148,495,71.8,1.2e-20,0.0,301,71.4,5.4e-23,1.7e-20,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_149/74-389,1_149,399,63.2,4.9e-18,0.0,316,62.9,2e-20,6.2e-18,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_3921/22-407,1_3921,411,61.3,2e-17,0.0,386,60.8,8.7e-20,2.7e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_1265/19-262,1_1265,350,52.9,6.7e-15,0.0,244,52.7,2.6e-17,7.9e-15,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_2835/89-313,1_2835,370,44.4,2.7e-12,0.0,225,43.9,1.2e-14,3.6e-12,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_3636/202-357,1_3636,548,31.0,3e-08,0.0,156,30.4,1.5e-10,4.6e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_3273/180-283,1_3273,439,25.2,1.7e-06,0.0,104,24.9,7.2e-09,2.2e-06,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-ovatus-ATCC-8483-MAF-2_malY,1_3893/75-162,1_3893,367,13.8,0.005,0.0,88,13.3,2.5e-05,0.0075,0.0,workflow/out/malY/hmmer_output/Bacteroides-ovatus-ATCC-8483-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_377/27-382,1_377,389,156.3,1.5e-46,0.0,356,156.0,5.2e-49,1.8e-46,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_2030/37-379,1_2030,391,154.6,4.9e-46,0.0,343,154.2,1.9e-48,6.6e-46,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_1330/41-379,1_1330,391,120.4,1.3e-35,0.0,339,119.9,4.9e-38,1.7e-35,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_1138/32-386,1_1138,398,81.9,6e-24,0.0,355,81.6,2.2e-26,7.6e-24,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_157/352-588,1_157,613,60.7,1.7e-17,0.0,237,60.1,7.1e-20,2.5e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_2095/35-398,1_2095,405,59.6,3.8e-17,0.0,364,59.1,1.4e-19,5.1e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY,1_1974/15-174,1_1974,184,53.6,2.5e-15,0.0,160,53.3,8.6e-18,3e-15,0.0,workflow/out/malY/hmmer_output/Bacteroides-pectinophilus-ATCC-43243-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_1907/5-386,1_1907,390,492.0,2e-148,0.0,382,491.9,6.2e-151,2.3e-148,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_2593/5-382,1_2593,393,456.6,1.2e-137,0.0,378,456.4,3.7e-140,1.3e-137,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_1541/30-393,1_1541,398,142.5,3e-42,0.0,364,142.2,1e-44,3.7e-42,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_1905/38-393,1_1905,397,122.6,3.4e-36,0.0,356,122.3,1.1e-38,4e-36,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_2951/40-303,1_2951,401,110.0,2.2e-32,0.0,264,109.6,8.3e-35,3e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_1829/31-407,1_1829,410,78.3,9.9e-23,0.0,377,78.0,3.4e-25,1.2e-22,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_3257/79-406,1_3257,412,68.4,9.7e-20,0.0,328,68.2,3.1e-22,1.1e-19,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_3161/68-264,1_3161,350,50.1,3.6e-14,0.0,197,49.7,1.3e-16,4.7e-14,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_2210/121-321,1_2210,337,33.0,5.8e-09,0.0,201,32.3,2.5e-11,9.1e-09,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_malY,1_3413/183-288,1_3413,439,23.9,3.2e-06,0.0,106,23.7,1.1e-08,3.9e-06,0.0,workflow/out/malY/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_1822/5-386,1_1822,390,484.4,4.8e-146,0.0,382,484.2,1.4e-148,5.4e-146,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_2727/5-382,1_2727,390,448.7,3.4e-135,0.0,378,448.5,1e-137,3.8e-135,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_336/30-393,1_336,398,153.8,1.3e-45,0.0,364,153.5,4.3e-48,1.6e-45,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_3280/37-304,1_3280,400,112.3,5.4e-33,0.0,268,112.0,1.7e-35,6.4e-33,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_109/39-391,1_109,394,110.7,1.7e-32,0.0,353,110.3,5.4e-35,2.1e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_3188/23-407,1_3188,411,59.2,6.9e-17,0.0,385,58.8,2.4e-19,9.2e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_2282/67-290,1_2282,348,43.7,3.6e-12,0.0,224,43.4,1.2e-14,4.6e-12,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_2712/181-288,1_2712,439,28.5,1.6e-07,0.0,108,28.1,5.3e-10,2e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_2804/70-224,1_2804,345,28.2,1.9e-07,0.0,155,27.9,6e-10,2.3e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-rodentium-JCM-16496-MAF-2_malY,1_3748/194-339,1_3748,541,19.0,0.00012,0.0,146,18.1,5.7e-07,0.00022,0.0,workflow/out/malY/hmmer_output/Bacteroides-rodentium-JCM-16496-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_2375/20-402,1_2375,406,487.1,8e-147,0.0,383,486.9,2.7e-149,9.1e-147,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1120/5-379,1_1120,389,467.1,9.5e-141,0.0,375,466.8,3.2e-143,1.1e-140,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_3897/31-393,1_3897,398,150.3,1.6e-44,0.0,363,150.0,5.8e-47,2e-44,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_2321/40-306,1_2321,400,111.3,1.2e-32,0.0,267,111.0,4.2e-35,1.4e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1553/37-390,1_1553,393,109.6,3.7e-32,0.0,354,109.3,1.3e-34,4.5e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_322/23-406,1_322,410,73.8,2.9e-21,0.0,384,73.4,1.1e-23,3.7e-21,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1438/164-467,1_1438,474,66.2,5.6e-19,0.0,304,65.8,2.2e-21,7.4e-19,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1646/379-603,1_1646,606,58.7,1.1e-16,0.0,225,58.1,4.6e-19,1.6e-16,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1437/76-383,1_1437,399,57.5,2.6e-16,0.0,308,57.2,9.2e-19,3.2e-16,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1106/65-220,1_1106,346,45.8,9e-13,0.0,156,45.7,2.8e-15,9.7e-13,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_2572/120-320,1_2572,343,39.5,7.2e-11,0.0,201,38.0,6.3e-13,2.2e-10,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1209/203-354,1_1209,550,32.9,7.6e-09,0.0,152,32.1,3.7e-11,1.3e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-3-1-19-MAF-2_malY,1_1612/181-288,1_1612,438,27.5,3.3e-07,0.0,108,27.2,1.2e-09,4.1e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-3-1-19-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_2370/5-386,1_2370,392,464.9,4.5e-140,0.0,382,464.7,1.2e-142,5.1e-140,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_4258/5-384,1_4258,390,459.6,1.8e-138,0.0,380,459.5,4.8e-141,2e-138,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_4625/1-194,1_4625,242,257.4,4.9e-77,0.1,194,257.2,1.4e-79,5.9e-77,0.1,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_169/29-393,1_169,398,145.7,4.1e-43,0.0,365,145.4,1.2e-45,5.1e-43,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_2366/37-392,1_2366,395,124.9,8.8e-37,0.0,356,124.6,2.5e-39,1.1e-36,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_4304/60-323,1_4304,421,110.0,3e-32,0.0,264,109.5,9.9e-35,4.2e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_3179/77-406,1_3179,410,67.4,2.5e-19,0.0,330,67.2,7e-22,3e-19,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_2633/65-261,1_2633,347,45.0,1.7e-12,0.0,197,44.7,4.9e-15,2.1e-12,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_2540/202-350,1_2540,547,31.9,1.6e-08,0.0,149,31.3,5.6e-11,2.4e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_3636/123-321,1_3636,337,28.0,2.4e-07,0.0,199,27.1,1.1e-09,4.5e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-9-1-42FAA-MAF-2_malY,1_2550/179-287,1_2550,435,26.9,5.3e-07,0.0,109,26.5,1.6e-09,6.9e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-9-1-42FAA-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_2153/5-386,1_2153,391,486.1,1.8e-146,0.0,382,486.0,5.4e-149,2e-146,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_223/30-393,1_223,398,152.5,4.2e-45,0.0,364,152.2,1.3e-47,5.1e-45,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_377/31-376,1_377,383,134.1,1.6e-39,0.0,346,133.9,4.9e-42,1.9e-39,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_1963/37-391,1_1963,393,109.2,6e-32,0.0,355,109.0,1.8e-34,6.9e-32,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_4666/36-303,1_4666,400,107.7,1.7e-31,0.0,268,107.3,6e-34,2.3e-31,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_189/162-461,1_189,471,68.3,1.5e-19,0.0,300,67.9,5.3e-22,2e-19,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_190/74-389,1_190,399,62.6,8.1e-18,0.0,316,62.3,2.7e-20,1e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_4300/22-407,1_4300,411,61.4,1.9e-17,0.0,386,61.0,6.7e-20,2.5e-17,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_725/19-262,1_725,350,52.9,7.3e-15,0.0,244,52.7,2.3e-17,8.7e-15,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_2869/89-313,1_2869,370,45.0,1.9e-12,0.0,225,44.5,6.8e-15,2.6e-12,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_5224/122-323,1_5224,341,31.8,1.9e-08,0.0,202,31.2,7.5e-11,2.8e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_4037/202-357,1_4037,548,31.0,3.2e-08,0.0,156,30.4,1.3e-10,4.9e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-sp-D2-MAF-2_malY,1_3407/180-283,1_3407,439,27.8,3.1e-07,0.0,104,27.4,1.1e-09,4e-07,0.0,workflow/out/malY/hmmer_output/Bacteroides-sp-D2-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_1297/5-386,1_1297,394,479.5,1.2e-144,0.0,382,479.4,3.5e-147,1.3e-144,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_1088/30-393,1_1088,398,151.6,5e-45,0.0,364,151.3,1.6e-47,6.1e-45,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_2117/37-303,1_2117,400,113.9,1.4e-33,0.0,267,113.5,5e-36,1.9e-33,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_1254/37-390,1_1254,394,111.5,7.4e-33,0.0,354,111.2,2.4e-35,9.1e-33,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_2182/23-407,1_2182,411,65.8,5.7e-19,0.0,385,65.5,1.8e-21,7e-19,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_1559/65-290,1_1559,347,46.5,4.3e-13,0.0,226,46.1,1.5e-15,5.6e-13,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_2493/181-288,1_2493,439,29.6,5.6e-08,0.0,108,29.3,1.9e-10,7.3e-08,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_2058/117-225,1_2058,344,23.1,5.4e-06,0.0,109,22.7,1.8e-08,6.9e-06,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-stercoris-ATCC-43183-MAF-2_malY,1_1564/195-339,1_1564,540,18.0,0.00019,0.0,145,17.2,9e-07,0.00034,0.0,workflow/out/malY/hmmer_output/Bacteroides-stercoris-ATCC-43183-MAF-2_malY.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY,1_1968/5-386,1_1968,390,491.3,5.2e-148,0.0,382,491.1,1.3e-150,5.8e-148,0.0,workflow/out/malY/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY,1_4262/5-385,1_4262,386,465.5,3.5e-140,0.0,381,465.4,8.4e-143,3.9e-140,0.0,workflow/out/malY/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY,1_203/30-393,1_203,398,149.9,2.7e-44,0.0,364,149.6,7.2e-47,3.3e-44,0.0,workflow/out/malY/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY.domtblout
Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY,1_1512/31-377,1_1512,384,139.9,2.9e-41,0.0,347,139.7,7.4e-44,3.4e-41,0.0,workflow/out/malY/hmmer_output/Bacteroides-thetaiotaomicron-1-1-6-MAF-2_malY.domtblout
